Programming Language,Questionnaires,Difficulty,Average Difficulty
Prolog,Solving the Graph Coloring with 3 color and lists - Prolog,0.2989,0.2733
Prolog,Prolog File not being read despite file existing,0.2523,0.2733
Prolog,How to integrate Prolog within a Web application?,0.2559,0.2733
Prolog,Load a Prolog database file (.pl) through gprolog (GNU Prolog),0.3153,0.2733
Prolog,Cartesian product of a list in Prolog,0.1873,0.2733
Prolog,How can I make this more logic-y?,0.1541,0.2733
Prolog,Implementation of Stack in SWI-Prolog,0.1973,0.2733
Prolog,Prolog if then else logic (error: operator priority clash),0.3003,0.2733
Prolog,Prolog resolution prover deletes brackets,0.2477,0.2733
Prolog,How can I print spaces in prolog,0.1535,0.2733
Prolog,Constraint predicate not starting with the maximum value,0.3032,0.2733
Prolog,Does anyone know of Prolog code for formatted input?,0.269,0.2733
Prolog,Beginner with Prolog - Arguments Insufficiently Instantiated,0.3578,0.2733
Prolog,Prolog variables don't unify as supposed to,0.2205,0.2733
Prolog,scheduling code is not identifying all solutions. possibly not backtracking?,0.4033,0.2733
Prolog,"[YAP 6.2.2][Prolog] ""mmap"" error during compilation on Ubuntu 20.04",0.3426,0.2733
Prolog,Prolog - Recursively accessing list's list element and getting the total sum,0.3958,0.2733
Prolog,Printing a binary tree in Prolog based on a matrix,0.257,0.2733
Prolog,Prolog same predicate with different elements?,0.2593,0.2733
Prolog,How to implement data structure in prolog,0.2143,0.2733
Prolog,Setof: Is there a way for early stopping?,0.2022,0.2733
Prolog,Use a rule if a fact doesn't exist in prolog?,0.2269,0.2733
Prolog,Recursion query that checks if X exists in a Prolog database,0.3129,0.2733
Prolog,Prolog truth set,0.0768,0.2733
Prolog,What are legitimate / proper System Errors in ISO-Prolog?,0.2943,0.2733
Prolog,Retrieve internal/canonical representation of terms in Prolog,0.335,0.2733
Prolog,Parse a Prolog program with a Prolog program,0.2269,0.2733
Prolog,Finding a route using Best First Search,0.2008,0.2733
Prolog,The how(goal) question to show proof of conclusion the system arrived in prolog,0.4135,0.2733
Prolog,Replace a clause in Prolog,0.1269,0.2733
Prolog,how to use maplist and predicates,0.1681,0.2733
Prolog,Relational operator symbols in Prolog 3-way comparison,0.2905,0.2733
Prolog,prolog sublists between #,0.1613,0.2733
Prolog,How to prevent unification in prolog,0.19,0.2733
Prolog,Three Prolog questions include grandparent,0.2558,0.2733
Prolog,Prolog-SWI Can't figure out how to recursively multiply Polynomials,0.352,0.2733
Prolog,Block world problem search runs out of stack space,0.2594,0.2733
Prolog,Indicating lists with common free variables in SWI Prolog,0.3018,0.2733
Prolog,Prolog- Travel path and time,0.1385,0.2733
Prolog,Prolog - identify sublists of variables,0.2226,0.2733
Prolog,How to delete a given element X from the list in prolog [duplicate],0.3478,0.2733
Prolog,Getting all the combinations of colors in a list?,0.2509,0.2733
Prolog,Predicate giving different output than the one intended,0.2969,0.2733
Prolog,Prolog how to utilize list element as a variable in a predicate,0.3291,0.2733
Prolog,Prolog - Append head to new list for every recursive run?,0.2908,0.2733
Prolog,How to output False in a list if all numbers are less than 100 in SWI-Prolog,0.4088,0.2733
Prolog,Can use a head variable as a functor name in a body?,0.2675,0.2733
Prolog,Not expected building results,0.1746,0.2733
Prolog,Prolog Duplicate element to mutliple times,0.2338,0.2733
Prolog,Change list of variables according to another list containing the index and atoms in prolog,0.4774,0.2733
Prolog,Prolog | Remove sub-list from List,0.1679,0.2733
Prolog,Run Length Encoding Issue - Have [ ]s need ( )s,0.2234,0.2733
Prolog,How to extend prolog driver and determine number of columns and rows by reading an eps file,0.4818,0.2733
Prolog,Run length encoding using prolog,0.1753,0.2733
Prolog,Type Error when assiging string to variable in Prolog,0.2776,0.2733
Prolog,Prolog Run Length Encoding,0.147,0.2733
Prolog,Prolog Recursion through a list,0.1672,0.2733
Prolog,Prolog Semantics and Succession,0.1929,0.2733
Prolog,Accessing elements inside parenthesis in Prolog,0.2703,0.2733
Prolog,Prolog: model simple polymorphic type,0.211,0.2733
Prolog,Returning multiple objects from a predicate,0.2411,0.2733
Prolog,checking common letters in a certain index in a list of lists,0.3182,0.2733
Prolog,Prolog: how to check if the currently evaluated clause was cut?,0.3255,0.2733
Prolog,How to get multiple goals in Prolog,0.1738,0.2733
Prolog,Checking descendants of a family tree in Prolog,0.246,0.2733
Prolog,In Prolog sort two lists relative to each other,0.2413,0.2733
Prolog,How to write the set difference code without using memberchk and subtract?,0.3868,0.2733
Prolog,Prolog Issue: Having Trouble With Variables (If I need them or not),0.3451,0.2733
Prolog,Prolog predicate that returns true if # is the first element of a List,0.3636,0.2733
Prolog,Prolog: Sets and operations,0.1506,0.2733
Prolog,How can I get pairs of consecutive elements in Prolog?,0.278,0.2733
Prolog,List of elements of list that obey certain codition in Prolog,0.3185,0.2733
Prolog,run length decoding of a list in prolog?,0.1986,0.2733
Prolog,matching patterns in matrix using prolog dcg,0.2346,0.2733
Prolog,Struggling to use Prolog's maplist/2 like a functional mapping function,0.3725,0.2733
Prolog,Verifying intersection of two lists in Prolog,0.2414,0.2733
Prolog,Checking if a list of variables is unifiable with a list of lists containing letters,0.4421,0.2733
Prolog,I am having problems getting a list of lists into a single list,0.3302,0.2733
Prolog,Display results in Prolog,0.1378,0.2733
Prolog,Trying to Implement a Split Predicate in Prolog,0.246,0.2733
Prolog,How to represent the following statement using predicate logic?,0.3356,0.2733
Prolog,"Why does this recursive Prolog predicate add some ""_1508""-like numbers to lists?",0.4147,0.2733
Prolog,Removing Duplicates while maintaining order in Prolog,0.2955,0.2733
Prolog,Checking all the words in list that unify with list of variables,0.3345,0.2733
Prolog,Make multiple replacements in a list by index,0.2332,0.2733
Prolog,Swi prolog on windows cant take filepaths,0.2143,0.2733
Prolog,Is it possible to have a list as a fact in prolog?,0.2567,0.2733
Prolog,Prolog program returns false,0.1654,0.2733
Prolog,How to generate a output with the list of permutations of a set in Prolog?,0.3901,0.2733
Prolog,Split list of strings into list of lists in prolog,0.257,0.2733
Prolog,How do I implement in Prolog the predicate list_for_set,0.2897,0.2733
Prolog,Automata and prolog,0.11,0.2733
Prolog,Checking if unification between two elements is True or False,0.3208,0.2733
Prolog,"Why doesn't the desugared ""."" functor syntax for lists work the same as []?",0.3796,0.2733
Prolog,What does A| B mean in prolog?,0.1335,0.2733
Prolog,checking if there a list of lists can unify with another list of lists,0.3687,0.2733
Prolog,checking if two lists have common elements,0.2211,0.2733
Prolog,Add elements to another list that complies a certain condition in Prolog,0.3779,0.2733
Prolog,Prolog: last element and the rest of a list,0.2146,0.2733
Prolog,how can i optimize my regular rectangle checker in prolog?,0.3012,0.2733
Prolog,getting items greater than a certain item in prolog,0.2655,0.2733
Prolog,"Find an ""infix"" of a list in Prolog - order matters",0.2538,0.2733
Prolog,Prolog - Counting specific elements in list of lists,0.2721,0.2733
Prolog,getting items greater than a certain item in prolog,0.2655,0.2733
Prolog,"Find an ""infix"" of a list in Prolog - order matters",0.2538,0.2733
Prolog,Prolog - Counting specific elements in list of lists,0.2721,0.2733
Prolog,acumulating elements in a list,0.1592,0.2733
Prolog,Delete empty lists from lists of lists in Prolog,0.2473,0.2733
Prolog,Checking if a number is triangular,0.1754,0.2733
Prolog,Error handling in time-limited Prolog meta-call,0.246,0.2733
Prolog,inserting an integer into a sorted list,0.2008,0.2733
Prolog,Using Prolog to solve a brain teaser (Master Mind),0.2544,0.2733
Prolog,creating list of an elemente multipled n times,0.2396,0.2733
Prolog,Prolog peano numbers difference/subtraction,0.2638,0.2733
Prolog,How do I find if a list is a member of a list of lists?,0.2942,0.2733
Prolog,how to get great-great-grandmother in prolog,0.2269,0.2733
Prolog,making a list of random integers on prolog,0.2142,0.2733
Prolog,"prolog non oriented graph, how find the number of persons between two persons?",0.4059,0.2733
Prolog,How to link MinGw-compiled library with MSVC project in VisualStudio?,0.3612,0.2733
Prolog,Dealing with date in prolog,0.135,0.2733
Prolog,Why after pressing semicolon program is back in deep recursion?,0.3302,0.2733
Prolog,Prolog membership predicate without dif or when,0.2549,0.2733
Prolog,How to formulate an exception for findall/3 correctly?,0.2811,0.2733
Prolog,How to create a list compose from names of a predicate in prolog,0.3354,0.2733
Prolog,Prolog understanding setof/3 with ^ markings [duplicate],0.3029,0.2733
Prolog,How come 'mary' is true twice?,0.1349,0.2733
Prolog,dcg parsing in random order,0.135,0.2733
Prolog,No permission to access private_procedure `true/0',0.2688,0.2733
Prolog,Recursive Summation with Conditional in Prolog,0.263,0.2733
Prolog,"Convert from RDF ""type qualified literal"" to Prolog atom in SWI Prolog",0.3633,0.2733
Prolog,Prolog Predicate Help: Delete Number N times from List,0.2811,0.2733
Prolog,How to delete a specified amount of elements in a list without libraries Prolog,0.4151,0.2733
Prolog,"Finding sum of list in prolog shows factors of sum, not final sum result",0.3774,0.2733
Prolog,clauses not being together in the source file warning,0.2776,0.2733
Prolog,cannot output accumilated list of tau prolog answers,0.2778,0.2733
Prolog,Prolog help | how come 'tony' is true when it should be false?,0.3142,0.2733
Prolog,Stopping infinite loop in Prolog,0.1753,0.2733
Prolog,Procedural semantics of swi-Prolog: failure to understand the resulting substitution,0.4451,0.2733
Prolog,"Define a relation first_last(L1, L2) which takes a list L1 and returns a list L2 containing the first three and last three elements of L1",0.734,0.2733
Prolog,Translate predicate calculus statement into Prolog,0.2923,0.2733
Prolog,calculate the s-number for a natural number using Prolog [duplicate],0.3535,0.2733
Prolog,Label variables in Prolog,0.1378,0.2733
Prolog,Why does it give me false as Subset's result?,0.2258,0.2733
Prolog,Prolog membership predicate,0.1984,0.2733
Prolog,Making tuples out of two lists,0.1462,0.2733
Prolog,How to import Prolog from pwsip,0.1535,0.2733
Prolog,Using await and async to make load an parse Tau-Prolog before anything else,0.3944,0.2733
Prolog,Prolog getting the maximum out of a collection,0.2396,0.2733
Prolog,Prolog how to get max option from many options,0.2352,0.2733
Prolog,Using 'not' in Prolog in logic statements,0.2079,0.2733
Prolog,Prolog Unable to SUM results from forall predicate,0.2651,0.2733
Prolog,Recursion problem in Prolog - getting False instead of True when going out of recursion,0.4531,0.2733
Prolog,Unique combinations of 0 and 1 in list in prolog,0.2454,0.2733
Prolog,"Perfoming member check on a difference list, but how?",0.2726,0.2733
Prolog,Is there a difference between `nonvar(X)` and `\+var(X)`?,0.2773,0.2733
Prolog,How can I increase the performance of the program?,0.2569,0.2733
Prolog,Prolog - deleting pairs with the same first value from list,0.3047,0.2733
Prolog,Implication branch doesn't see variables,0.2192,0.2733
Prolog,Create a binary search tree from a list of integers,0.2628,0.2733
Prolog,how do I infer using prolog?,0.1279,0.2733
Prolog,retrieve one element from knowledge base in Prolog,0.2651,0.2733
Prolog,Prolog pack_install SSL Error to swi-prolog.org,0.246,0.2733
Prolog,Proving H intersects K is a subgroup in Prolog (H and K are subgroups),0.3655,0.2733
Prolog,Prolog gives ERROR: Undefined procedure: utterance/1 (DWIM could not correct goal),0.4246,0.2733
Prolog,Is there a possible implementation for this problem? [duplicate],0.3366,0.2733
Prolog,Prolog - Max value in recursion,0.1582,0.2733
Prolog,arithmetic operations on list elements in prolog,0.2617,0.2733
Prolog,Tau-Prolog Interpreter shows different behaviour than SWI-Prolog,0.3441,0.2733
Prolog,Prolog - Using append to return a single list,0.2276,0.2733
Prolog,"Generating 3 random numbers in Prolog: forall, foreach, findall, bagof, maplist",0.4089,0.2733
Prolog,Combinations of multiple lists - Prolog,0.2226,0.2733
Prolog,"Prolog sudoku error, returns false no matter what",0.2559,0.2733
Prolog,An easier way to split a list at the N-th place in Prolog?,0.3052,0.2733
Prolog,parsing stdin with dcg,0.1103,0.2733
Prolog,Debugging Simple Prolog Function,0.2021,0.2733
Prolog,"Read a CSV file in prolog and format the data into predicates of the form: prefers(employer 1, [Student1, Student2, Student3])",0.6542,0.2733
Prolog,"Prolog, Dynamic Programming, Fibonacci series",0.2709,0.2733
Prolog,How to create condition for functor's argument in a rule - PROLOG,0.3362,0.2733
Prolog,"How to sort a list of strings ""a"", ""bcd"", ""ef"", and ""ghij"" in descending order of length?",0.4562,0.2733
Prolog,prolog clp label - ignore some variable?,0.208,0.2733
Prolog,Setting up a rule?,0.0679,0.2733
Prolog,Build a list with abs() in prolog,0.1538,0.2733
Prolog,Prolog read file and use the data as input for different functions,0.3453,0.2733
Prolog,Prolog Logic Puzzle Failure [duplicate],0.2226,0.2733
Prolog,"I want to use Prolog to order some things, and I keep getting stack overflow errors",0.4381,0.2733
Prolog,What does this predicate do?,0.1385,0.2733
Prolog,Create a DCG Parser in PROLOG,0.1389,0.2733
Prolog,Prolog Remove element from list,0.1672,0.2733
